FROM_TIPLOC,TO_TIPLOC,DISTANCE,ELECTRIC,PASSENGER_USE,LINE_CODE
SNGWLP,SNGWDEP,1912,?,N,OO
SNGWLP,SNGWX,636,O,Y,DNC
SNGWX,NASHENX,9436,O,Y,DNC
SNGWX,SNGWLP,636,O,Y,UPC
SNLW182,CHPNJN,3078,N,Y,OO
SNLW182,SNLWLS,482,N,N,OO
SNLWGBR,SNLWLS,20,N,N,OO
SNODLND,HALG,2435,3,Y,OO
SNODLND,NWHYTHE,2093,3,Y,OO
SNSTGF,QURY187,3621,3,Y,QL
SNSTJN,COLSDNS,1690,3,Y,SL
SNSTJN,PURLEY,1432,3,Y,SL
SNSTJN,PURLEY,1432,3,Y,FL
SNSTJN,SNSTGF,402,3,Y,QL
SNWDNAN,ALSHAM,1488,3,Y,OO
SNWDNAN,SWELL,3219,3,Y,DC
SOAV,SOAVEST,50,N,Y,UM
SOAVEST,SOAV,50,N,Y,DM
SOAVEST,SOAVPWY,1750,N,Y,OO
SOAVPWY,SOAVEST,1750,N,Y,OO
SOAVPWY,WILMCOT,2500,N,Y,OO
SOHAM,ELYY259,6912,N,Y,OO
SOHAM,FRDHAM,4768,N,Y,OO
SOHODED,SOHONJ,402,?,N,OO
SOHODED,SOHOSJ,403,?,N,OO
SOHOEJ,PRYBRWJ,3199,O,Y,Soho
SOHOEJ,SOHONJ,442,O,Y,OO
SOHOEJ,SOHOSJ,745,O,Y,Soho Road
SOHONJ,SMTHKRS,1609,O,Y,OO
SOHONJ,SOHOEJ,442,O,Y,OO
SOHONJ,SOHOSJ,805,O,Y,OO
SOHOSJ,BHAMNWS,3170,?,?,Stour
SOHOSJ,SOHOEJ,745,O,Y,Soho Road
SOHOSJ,SOHONJ,805,O,Y,OO
SOKEJN,GTHM,9194,O,Y,FL
SOKEJN,TALNGTN,24079,O,Y,SL
SOKEJN,TALNGTN,24079,O,Y,FL
SOLE013,MEOPHAM,1288,3,Y,UC
SOLEST,RCHTBDJ,9857,3,Y,OO
SOLEST,SOLE013,221,3,Y,UC
SOLIHUL,OLTON,2936,?,Y,OO
SOLIHUL,WDNYMNR,2393,N,Y,OO
SOMEGF,ATHLNEY,15500,N,Y,D
SOMEGF,CCARY,15500,N,Y,U
SOTD107,MBRKDX,1609,?,N,UP
SOTDED,SOTONDG,1610,N,N,OO
SOTDWD,MBRKDX,1610,?,N,OO
SOTDWD,SOTDWGB,1,?,N,DN
SOTDWGB,SOTD107,1,?,N,DN
SOTHWAT,CARLUBJ,9193,O,Y,ML
SOTHWAT,PLPNUGL,9113,O,Y,ML
SOTO740,MBRK,637,3,Y,FL
SOTO930,MBRK,644,3,Y,SL
SOTODGL,SOTON,573,?,N,DPL
SOTOEWS,SOTOMCT,10,?,N,E
SOTOEWS,SOTOMCT,10,?,N,W
SOTOMCT,MBRK758,202,?,N,DPV
SOTOMCT,REDBDGE,1508,?,N,RCL
SOTON,NTHMJN,1689,3,Y,UL
SOTON,SOTO740,811,3,Y,FL
SOTON,SOTO930,804,3,Y,SL
SOTON,SOTODGL,573,?,N,DPX
SOTONDG,NTHM842,1347,N,N,OO
SOTOUGL,SOTON,906,?,N,UGL
SOTPKWY,ELGH,2236,3,Y,FL
SOTPKWY,ELGH85,1789,3,Y,SL
SOTPKWY,SWYTHLN,1416,3,Y,OO
SOUT112,BKDLE,1870,3,Y,
SOUT149,SOUTHPT,584,N,Y,ML
SOUTCHS,BKDLSDG,50,3,N,OO
SOUTHPT,BKDLSDG,50,3,N,OO
SOUTHPT,MEOLSCP,2112,N,Y,ML
SOUTHPT,SOUT112,50,3,Y,USP
SOUTHPT,SOUTCHS,402,3,N,OO
SOUTWSD,SOUTHPT,50,3,N,OO
SPALDNG,GOSBRTN,8047,N,Y,ML
SPALDNG,SPALDUS,545,N,N,[1]
SPALDNG,WRNGSJD,15345,N,Y,OO
SPAROAD,BLUANCR,820,3,Y,7
SPAROAD,BLUANCR,820,3,Y,1
SPAROAD,BLUANCR,820,3,Y,6
SPAROAD,BRCKLAJ,1890,3,Y,SL
SPAROAD,CRBTLNJ,993,3,Y,4
SPAROAD,LNDNASJ,364,3,Y,3
SPAROAD,LNDNASJ,364,3,Y,10
SPAROAD,LNDNASJ,364,3,Y,5
SPAROAD,LNDNASJ,364,3,Y,8
SPAROAD,LNDNASJ,364,3,Y,2
SPAROAD,SBRMNSJ,925,3,Y,LRV
SPAROAD,SBRMNSJ,925,3,Y,RVL
SPDN,DRBYWWJ,3400,N,Y,OO
SPDN,LNGEATN,8832,N,Y,ML
SPEANBD,FRTWJN,13056,N,Y,OO
SPEANBD,ROYBDGE,5250,N,Y,OO
SPEKEJ,ALERTNJ,1489,O,Y,SL
SPEKEJ,ALERTNJ,1489,O,Y,FL
SPEKEJ,DITTON,6538,O,Y,FL
SPEKEJ,GRSTCTG,500,?,N,OO
SPEKEJ,HALWJAG,3380,O,N,SL
SPFD,CUPAR,3540,N,Y,OO
SPFD,LADYBNK,5149,N,Y,OO
SPH4459,SWELL1,50,3,Y,UC
SPHEADJ,EBSFLTI,181,?,?,NKL
SPHEADJ,GRVSEND,2293,3,Y,ML
SPHEADJ,NRTHFLT,1106,3,Y,ML
SPHL,ELYYNJN,8530,N,Y,OO
SPHL,LAKNHTH,8401,N,Y,OO
SPHS,CRANDLP,4042,3,Y,ML
SPHS,MARDEN,3983,3,Y,OO
SPITAL,BRMBRK,1166,3,Y,DC
SPITAL,PSLT,905,3,Y,UC
SPLOTJ,TRMRGBR,700,?,N,OO
SPLY,CLYTNWJ,986,N,Y,OO
SPLY,STKSMR,1368,N,Y,OO
SPNYGNJ,CANWHRF,2355,O,Y,XRE
SPNYGNJ,PUDGMLL,3310,O,Y,XRE
SPNYGNJ,WCHAPXR,1112,O,Y,XRW
SPONRRW,ATTLBON,4957,N,Y,OO
SPONRRW,WYMNDLA,3782,N,Y,OO
SPRB,BMFRLNJ,2254,O,N,GL
SPRB,SPRBJN,785,?,N,GL
SPRB,WIGANDD,785,?,N,OO
SPRBJN,BMFRLNJ,1449,O,Y,SL
SPRBJN,BMFRLNJ,1449,O,Y,FL
SPRBJN,INCEMSJ,886,O,Y,DSH
SPRBJN,SPRB,785,?,N,GL
SPRBJN,WIGASJN,1468,O,N,DG
SPRBJN,WIGASJN,1468,O,Y,SL
SPRBJN,WIGASJN,1468,O,Y,FL
SPRD,HLGN,1570,?,Y,OO
SPRD,TYSLSJ,1127,N,Y,OO
SPRNDRS,SPRNMCP,440,?,N,OO
SPRNGBN,BNHL,986,O,Y,OO
SPRNGBN,SGHTHE,201,O,Y,ML
SPRNGBN,SGHTHWJ,161,O,Y,ML
SPTCHLL,STKWKSJ,14364,N,Y,UM
SPTN,ASCTUWD,2059,N,Y,UC
SPTN,KINGHAM,5101,N,Y,DC
SPWDJN,HDRSFLD,0,N,Y,P2
SPWDJN,HDRSFLD,643,N,Y,OO
SPWDJN,SLTHWTE,6618,N,Y,OO
SQUIRES,BLCKPB,1287,N,Y,OO
SRTNJN,CLFHJN,2343,?,Y,ML
SRTNJN,CLFHJN,2343,?,Y,UML
SRTNJN,HRTLEPL,252,?,Y,ML
SRUI67R,SRUISLP,1981,N,Y,Branch
SRUI76,WRUISLP,2086,N,Y,DM
SRUISLP,NTHOLTP,2896,N,Y,UM
SRUISLP,NTHOLTS,1609,N,N,SDG
SRUISLP,SRUI76,750,N,Y,DM
STADJN,BRDSLYJ,523,N,Y,OO
STADJN,GRJT,1046,N,Y,DMV
STADJN,LNDRSTJ,764,N,Y,UDG
STAFA12,STAFFRD,200,?,N,OO
STAFDSS,STAFFSJ,467,?,N,OO
STAFFDJ,LBRDFJN,5300,O,Y,SL
STAFFDJ,NTNB,7805,O,Y,FL
STAFFDJ,STAFFNJ,463,O,Y,SL
STAFFDJ,STAFFNJ,463,O,Y,FL
STAFFDY,STAFA12,0,?,?,[1]
STAFFNJ,STAFFDJ,463,O,Y,SL
STAFFNJ,STAFFDJ,463,O,Y,FL
STAFFNJ,STAFFRD,281,O,Y,FL
STAFFNJ,STAFFRD,281,O,Y,SL
STAFFRD,STAFFDY,201,?,N,OO
STAFFRD,STAFFNJ,281,O,Y,FL
STAFFRD,STAFFNJ,281,O,Y,SL
STAFFRD,STAFFSJ,221,O,Y,SL
STAFFRD,STAFFSJ,221,O,Y,FL
STAFFSJ,STAFFRD,221,?,N,DGL
STAFFSJ,STAFFRD,221,O,Y,P6
STAFFSJ,STAFFRD,221,O,Y,SL
STAFFSJ,STAFFRD,221,O,Y,FL
STAFFSJ,STAFTVJ,5,O,Y,SL
STAFFSJ,WHHSJN,5262,O,Y,FL
STAFTVJ,RCKRSCT,1509,O,Y,UPF
STAFTVJ,RCKRSCT,1509,O,Y,UPS
STAFTVJ,STAFFSJ,5,O,Y,SL
STAFTVJ,WHHSJN,5267,O,Y,SL
STAI467,ASFDMSX,1831,3,Y,OO
STAI478,WRYSBRY,2978,3,Y,OO
STAINES,EGHAM,3218,3,Y,Reading
STAINES,STAI467,449,3,Y,UM
STAINES,STAI478,1005,3,Y,Windsor
STAINES,STAIDGL,10,?,?,_OO
STAINES,STAIDGL,402,?,?,OO
STAINES,STAINSE,10,?,N,S2
STAINSE,STAINES,10,?,N,S1
STAINSE,STAINSD,485,?,N,OO
STAINSE,STAINUL,500,?,?,OO
STAINUL,STAI467,10,?,N,OO
STAJN92,STADJN,46,N,Y,U&DCH
STALBCS,STALBCY,804,?,N,OO
STALBCY,HRPNDNJ,7121,O,Y,SL
STALBCY,HRPNDNJ,7121,O,Y,FL
STALBCY,RADLETT,7523,O,Y,FL
STALBCY,RADLTRR,5652,O,Y,SL
STALBCY,STALBCS,804,?,N,OO
STALBNA,PKST,2475,O,Y,OO
STAMFD,KETTON,5452,N,Y,OO
STAMFD,STAMUFF,4506,N,Y,OO
STAMUFF,HELPSTN,6357,N,Y,ST
STAMUFF,STAMFD,4506,N,Y,OO
STAN201,STANAIR,643,O,Y,UAD
STAN202,STAN201,401,O,Y,UAD
STAN366,STANCLJ,583,O,Y,UDD
STANAIR,STAN366,462,O,Y,UDD
STANCLJ,STAN202,1,O,Y,UAD
STANDGL,STANNJN,1159,?,?,DC
STANEJN,STANNJN,805,O,Y,OO
STANEJN,STANSJN,1046,?,?,ML
STANEJN,TYEGRNJ,1207,O,Y,DA
STANMFC,BSHPSFD,4848,O,Y,OO
STANMFC,STANSJN,523,?,?,UC
STANMFC,STANSJN,523,?,?,DC
STANNJN,ELSENHM,1851,O,Y,DML
STANNJN,STANSJN,1126,?,?,UC
STANSJN,STANDGL,318,?,?,DC
STANSJN,STANDGL,318,?,?,DGL
STANSJN,STANEJN,1046,?,?,UC
STAPLFD,TOTON04,10,?,?,OO
STAPLFD,TOTONC,1025,N,N,HLG
STAPLFD,TOTONC,1025,N,Y,ML
STAPLFD,TOTONNB,906,?,N,OO
STAPLFD,TRWLJN,4304,N,N,GL
STAPLFD,TRWLJN,4304,N,Y,ML
STARBCK,HAGT,3440,N,Y,OO
STARBCK,KNRSBGH,2676,N,Y,OO
STAS,ANSDELL,2735,N,Y,OO
STAS,SQUIRES,2876,N,Y,OO
STAUSTL,BGLWJN,3662,N,Y,OO
STAUSTL,PARR,7343,N,Y,OO
STAVELY,BNSD,4224,N,Y,OO
STBDERN,BEREFRS,5030,N,Y,OO
STBDGBF,STBDERN,0,?,N,
STBDXFR,SASH,1835,N,Y,OO
STBDXFR,STBDXJN,302,N,Y,OO
STBDXJN,KEYHAM,1107,N,Y,UM
STBDXJN,STBDXFR,302,N,Y,OO
STBDXJN,STBDXVR,403,N,Y,OO
STBDXVR,STBDERN,1670,N,Y,OO
STBEES,CRCK,6035,N,Y,OO
STBEES,NETHRTN,4486,N,Y,OO
STBLAZY,LUXULYN,6014,N,Y,OO
STBLAZY,PARR,611,N,Y,OO
STBLAZY,STBLZYY,50,?,Y,OO
STBLTMD,PARHECC,945,?,N,OO
STBLTMD,STBLZYY,10,?,N,OO
STCKSFL,PRUDHOE,4084,N,Y,OO
STCKSFL,RIDNGML,3702,N,Y,OO
STCLMBR,QNTRLDW,6538,N,Y,OO
STCLMBR,RCHE,9073,N,Y,OO
STCN,ACHHBLC,6075,N,Y,ML
STCN,ATADALE,4023,N,Y,OO
STCN,STCNCE,16,?,N,OO
STCR,DARTFD,3118,3,Y,OO
STCR,GNHT,1247,3,Y,OO
STDE704,STDENYS,1303,3,Y,FL
STDE706,STDENYS,853,3,Y,SL
STDE904,NTHMJN,905,3,Y,SL
STDENYS,BITERNE,1142,3,Y,OO
STDENYS,NTHMJN,1709,3,Y,FL
STDENYS,STDE904,804,3,Y,SL
STDENYS,SWYTHLN,2285,3,Y,ML
STDI,SEABURN,1609,O,Y,OO
STDI,SNDRMNK,965,O,Y,OO
STECHFD,ADERLYP,3038,O,Y,DM
STECHFD,ASTO65,4000,O,Y,Grand
STECHFD,LEAHALL,1771,O,Y,UM
STEETON,CONOKIL,2575,O,Y,OO
STEETON,KEIGHSJ,4466,O,Y,OO
STENTON,DREMJ,10903,O,Y,ML
STENTON,DUNBAR,7302,O,Y,UM
STEPPS,GRTCSH,3879,O,Y,CBD
STEPPS,SGHTHE,6006,O,Y,
STER56,LNGROCK,6385,N,Y,OO
STERTH,HAYLE,2554,N,Y,OO
STERTH,STER10,241,N,Y,SIB
STERTH,STER56,100,N,Y,DM
STEV214,HITC689,3134,O,Y,FL
STEV656,KNEBWTH,2454,O,Y,FL
STEVNGE,HITCHIN,7020,O,Y,SL
STEVNGE,LNGYJN,1287,O,Y,SL
STEVNGE,STEV214,886,O,Y,FL
STEVNGE,STEV656,1610,O,Y,FL
STEWRTN,DNLP,3580,N,Y,DM
STEWRTN,LCHRDGJ,845,N,Y,UM
STFD,CARPSJN,311,O,Y,ML
STFD,CHNELSJ,643,O,Y,NLL
STFD,MRYLAND,643,O,Y,ML
STFD,MRYLAND,643,O,Y,EL
STFD,STFD073,400,O,Y,EL
STFD,STFDCJ,50,O,Y,BL
STFD,STFDCJ,50,O,Y,XL
STFD,TMPLMEJ,643,O,Y,DBL
STFD073,PUDGMLL,848,O,Y,EL
STFD156,HMEADSJ,403,O,Y,OO
STFD249,CARPSJN,443,O,Y,BL
STFD251,BOWJ,1348,O,Y,BL
STFD259,STFDCJ,50,O,Y,BL
STFD261,CARPSJN,211,O,Y,BL
STFD295,STFD,302,O,Y,XL
STFD701,TMPLMEJ,50,?,?,ML
STFD701,TMPLMEJ,50,?,?,DML
STFD703,TMPLMEJ,160,O,Y,OO
STFDCJ,CARPNRC,161,O,Y,UMV
STFDCJ,STFD,50,O,Y,ML
STFDCJ,STFD,50,O,Y,BL
STFDCJ,STFD261,50,O,Y,BL
STFOEJN,DAGNMJN,11550,?,Y,DCTR
STFOEJN,STFORDI,520,?,Y,1
STFOEJN,STFORDI,520,?,Y,2
STFOEJN,STFORDI,520,?,Y,UPC
STFORDI,STFOEJN,520,?,Y,4
STFORDI,STFOEJN,520,?,Y,3
STFORDI,STFOEJN,520,?,Y,DNC
STFORDI,STFOWJN,560,?,Y,2
STFORDI,STFOWJN,560,?,Y,UPC
STFORDI,STFOWJN,560,O,Y,1
STFOWJN,STFORDI,560,?,Y,4
STFOWJN,STFORDI,560,?,Y,3
STFOWJN,STFORDI,560,?,Y,DNC
STFOWJN,TMREUKL,2105,?,?,DTM
STFOWJN,YWAYSJN,7670,?,Y,UCTR
STGRMNS,MENHENT,8832,N,Y,OO
STGRMNS,SASH,8691,N,Y,OO
STHALEJ,HANWBLP,986,O,N,GL
STHALEJ,HANWBLP,986,O,Y,RL
STHALEJ,STHALL,583,?,?,GL
STHALEJ,STHALL,583,O,Y,ML
STHALEJ,STHALL,583,O,Y,RL
STHALEJ,STHAWCR,50,?,?,GL
STHALEJ,WEALING,3541,O,Y,ML
STHALL,STHALEJ,583,O,Y,RL
STHALL,STHALEJ,583,O,Y,ML
STHALL,STHALWJ,1408,?,N,GL
STHALL,STHALWJ,1408,?,Y,RL
STHALL,STHALWJ,1408,O,Y,ML
STHALL,STHATC,564,N,N,GL
STHALL,STHATC,564,N,N,GL2
STHALWJ,HAYEHLP,1066,?,?,GL
STHALWJ,HAYESAH,1942,O,Y,ML
STHALWJ,HAYESAH,1942,O,Y,RL
STHALWJ,STHALL,1408,?,Y,RL
STHALWJ,STHALL,1408,?,Y,ML
STHALWJ,STHATC,844,?,N,GL
STHATC,BRNTFHH,50,?,N,U&DB
STHATC,STHALL,564,N,N,GL1
STHAWCR,STHAFSS,5,?,?,OO
STHBANK,BEAMMLJ,864,N,N,GL
STHBANK,GRTN,1992,N,Y,ML
STHBANK,STHBNKJ,301,N,N,GL
STHBANK,STHBNKJ,301,N,Y,ML
STHBCLP,STHBDRS,0,?,?,[1]
STHBEXP,STHBFLT,0,?,?,[1]
STHBFHH,STHBCLP,205,?,?,[1]
STHBFHH,STHBFLT,200,?,?,[1]
STHBNKJ,STHBANK,301,N,N,GL
STHBNKJ,STHBANK,301,N,Y,ML
STHBNKJ,WHTEHSJ,2314,N,Y,ML
STHCENT,STHNDE,1159,O,Y,DMV
STHCENT,WCLIFF,1111,O,Y,UMV
STHEAIR,PRITLWL,2051,O,Y,DMV
STHEAIR,ROCHFD,1428,O,Y,UMV
STHFLDS,EPUTNEY,1557,?,?,UDL
STHFLDS,WDNPK,1468,?,?,DDL
STHGYLE,EDINGWY,1239,N,Y,ML
STHGYLE,HAYMRWJ,3561,N,Y,NL
STHH,PALL,3057,O,Y,DSH
STHLNSC,GERABJN,1006,O,Y,USH
STHLNSC,RAVNHDJ,684,?,N,GL
STHLNSC,RAVNHDL,1066,O,Y,DSH
STHLNSJ,ERLSUDL,3822,O,Y,ChatMoss
STHLNSJ,LEGR,1870,O,Y,DCM
STHNDE,STHCENT,1159,O,Y,UMV
STHNDE,THOPBAY,2350,O,Y,DMV
STHRHMJ,GLYNDE,3239,3,Y,OO
STHRHMJ,LEWES,1674,3,Y,ML
STHRHMJ,SESARDM,3802,3,Y,OO
STHS,CRFTNEJ,2857,?,Y,OO
STHS,FTHRSTN,2736,?,Y,OO
STHVIC,PRITLWL,644,O,Y,UMV
STHVIC,SEVCDSN,435,O,N,OO
STHVIC,SEVCUSN,161,O,N,OO
STHWICK,FSHRSGT,1272,3,Y,OO
STHWICK,SHRHMBS,2374,3,Y,OO
STIR504,STIRLSD,363,N,Y,SD
STIRCHJ,STIRLSD,683,N,Y,SD
STIRLNG,STIR504,321,N,Y,SD
STIRLNG,STIRLNM,322,N,Y,ML
STIRLNG,STIRLNM,322,N,Y,UPL
STIRLNG,STIRLNN,321,N,Y,ML
STIRLNM,PLEAN,6075,N,Y,ML
STIRLNM,STIRLNG,322,N,Y,ML
STIRLNM,STIRUPL,0,N,Y,UPL
STIRLNN,CORNTLC,2655,N,Y,ML
STIRLNN,STIRLNG,321,N,Y,ML
STIRLNN,STIRLNG,321,N,Y,SL
STIRLSD,STIRCHJ,683,N,Y,SD
STIRLSD,STIRLNG,684,N,Y,SD
STIRUPL,STIRLNM,0,N,Y,UPL
STIRUPL,STIRSDG,705,?,N,
STIVES,CARBISB,1850,N,Y,OO
STJAMSP,EXETERC,764,N,Y,OO
STJAMSP,EXMOTHJ,902,N,Y,OO
STJMSST,CLAPTNJ,1882,O,Y,OO
STJMSST,WLTWCEN,659,O,Y,OO
STJOHNS,LEWISHM,744,3,Y,NK
STJOHNS,NWCROSS,1186,3,Y,SL
STJOHNS,PKBGJN,945,3,Y,SL
STKEYNE,CAUSLND,2112,N,Y,OO
STKEYNE,COOMJGF,2574,N,Y,OO
STKG589,BRST586,22,N,Y,DF
STKGDRC,BRSTPWY,3,?,?,[1]
STKGIEP,BRSTPWY,74,?,N,N
STKGSDG,BRSTPWY,191,?,?,[1]
STKGSDG,BRSTPWY,191,?,?,[2]
STKM,AYLSBRY,3572,N,Y,OO
STKM,WENDOVR,3863,N,Y,OO
STKNWNG,RCTRYRD,515,O,Y,USY
STKNWNG,STMFDHL,1079,O,Y,DSY
STKP,STKPE1,905,O,Y,SL
STKP,STKPE2,563,O,Y,FL
STKP,STKPVIA,301,O,Y,FL
STKP,STKPVIA,301,O,Y,SL
STKPCS,STKP,50,?,N,OO
STKPCVJ,NTHNSHJ,2978,N,Y,OO
STKPCVJ,STKPE2,1307,N,Y,OO
STKPE1,ADSWDRD,1408,O,Y,FL
STKPE1,ADSWDRD,1408,O,Y,SL
STKPE1,DAVNPRT,1247,O,Y,ML
STKPE1,STKPE2,342,O,Y,SL
STKPE1,STKPE2,342,O,Y,FL
STKPE2,STKP,563,O,Y,SL
STKPE2,STKP,563,O,Y,FL
STKPE2,STKPCVJ,1307,N,Y,OO
STKPE2,STKPE1,342,O,Y,FL
STKPVIA,HTNOJN,946,O,Y,SL
STKPVIA,HTNOJN,946,O,Y,FL
STKSMR,BKHLS,3239,N,Y,OO
STKSMR,SPLY,1368,N,Y,OO
STKWKSJ,BRMSUGL,3376,N,Y,UM
STKWKSJ,DRTWCHS,6742,N,Y,UDB
STKWKSJ,WORCPWY,17540,N,Y,DM
STKYJN,HTRWAJN,1489,O,Y,ML
STKYJN,HTRWAJN,1489,O,Y,RL
STKYJN,WDRYARC,50,?,N,UGL
STKYJN,WDRYTON,1899,O,Y,RL
STKYJN,WDRYTON,1899,O,Y,ML
STLEIGH,EWELW,1690,3,Y,OO
STLEIGH,WRCSTRP,2027,3,Y,OO
STLN42,STLNRWM,50,3,Y,UB
STLN64,BOPEEPJ,141,3,Y,DB
STLNCET,BOPEEPJ,1006,?,N,CS
STLNCET,STLNGBR,40,?,N,OO
STLNCET,STLNWCS,410,?,N,OO
STLNDEM,STLNSHN,3,?,N,OO
STLNRWM,BEXHILL,4194,3,Y,UB
STLNRWM,STLN64,633,3,Y,DB
STLNRWM,STLNCET,232,?,N,
STLNRWS,BOPEEPJ,1327,3,Y,OO
STLNRWS,HASTING,1167,3,Y,DH
STLNSHN,STLNCET,402,?,N,OO
STMCHLS,AIGBURT,2212,3,Y,ML
STMCHLS,BNWK,1669,3,Y,ML
STMFDHL,SEVNSIS,725,O,Y,DSY
STMFDHL,STKNWNG,1079,O,Y,USY
STMGTS,RICHMND,1786,3,Y,OO
STMGTS,TWCKNHM,724,3,Y,OO
STMRYC,STMRYCJ,2413,3,Y,SL
STMRYC,STMRYCJ,2413,3,Y,FL
STMRYC,SWLY,4304,3,Y,SL
STMRYC,SWLY,4304,3,Y,FL
STMRYCJ,BICKLYJ,1186,3,Y,SL
STMRYCJ,BICKLYJ,1186,3,Y,FL
STMRYCJ,STMRYC,2413,3,Y,SL
STMRYCJ,STMRYC,2413,3,Y,FL
STMRYCJ,_HWKWDJ,500,?,?,CL
STNA,MANEA,2917,N,Y,OO
STNA,MRCHSTH,5472,N,Y,OO
STNBGPK,HARLSDN,1529,4,Y,DC
STNBGPK,STNBS34,50,4,N,OO
STNBGPK,WMBYDC,1608,4,Y,DC
STNBPKD,STNBS36,77,4,N,DC
STNBS32,STNBS36,60,4,N,DDC
STNBS34,STNBGPK,50,4,N,OO
STNBS34,STNBPKD,500,4,N,
STNBS34,STNBS32,10,4,N,DDC
STNDSHJ,DURSLEY,8971,N,Y,DC
STNDSHJ,HARSLP,2213,N,Y,UC
STNDSHJ,STNHSE,3218,N,Y,UK
STNE21,SNDY,11480,O,Y,SL
STNE309,STNEOTS,750,O,Y,FL
STNEOTS,HNTNGDN,11506,O,Y,SL
STNEOTS,HNTNGDN,11506,O,Y,FL
STNEOTS,SNDY,12230,O,Y,FL
STNEOTS,STNE21,750,O,Y,SL
STNEOTS,STNEOFD,1759,?,N,OO
STNEOTS,STNEUSD,36,?,?,[1]
STNG207,STNG46,140,3,Y,ML
STNG220,STNG33,100,3,Y,ML
STNG222,STNGV31,100,3,Y,ML
STNG33,STNG222,497,3,Y,ML
STNG46,EJSTNGB,185,3,Y,ML
STNGBRN,STNG207,500,3,Y,ML
STNGBRN,STNG220,302,3,Y,ML
STNGBRN,STNGDCS,643,?,N,SL
STNGBRN,STNGDGL,452,?,N,GL
STNGDGL,STNG222,447,?,N,GL
STNGMJN,EJSTNGB,463,3,Y,OO
STNGMJN,KMSLY,1710,3,Y,OO
STNGMJN,STNGWJN,463,3,Y,OO
STNGV31,TEYNHAM,4131,3,Y,ML
STNGWJN,EJSTNGB,564,3,Y,OO
STNGWJN,NEWNGTN,3741,3,Y,OO
STNGWJN,STNGMJN,463,3,Y,OO
STNHSE,STNDSHJ,3218,N,Y,DK
STNHSE,STRUD,4446,N,Y,UK
STNLWAT,ELSMUDG,3158,N,Y,OO
STNLWAT,INEL,1590,N,Y,OO
STNPALD,PLNEJT,14541,?,?,USP
STNPALD,WALSRJN,3986,?,?,ML
STNPSTR,STNPALD,5413,?,?,DSP
STNSHJN,COPYPIT,6518,N,Y,UEL
STNSHJN,HALRYDJ,604,N,Y,DEL
STNSHJN,TODM341,504,N,?,TWC
STNY,DUNKELD,13276,N,Y,OO
STNY,PERTMU,7946,N,Y,ML
STOCCJN,BOWSFLD,1268,N,Y,OO
STOCCJN,EGLSCLF,2192,?,Y,OO
STOCCJN,HRTBJN,1207,?,Y,OO
STOCDC,STOCGBF,10,?,?,[1]
STOCDC,STOCGBF,5,?,?,[2]
STOCTMS,HRTBJN,1307,?,Y,UM
STOCTMS,STOCDC,700,?,?,[1]
STOCTMS,STOCTON,200,?,Y,DM
STOCTON,NORTONS,2688,?,Y,OO
STOCTON,STOCTMS,200,?,Y,UM
STOK271,STOKMAR,80,O,Y,ML
STOK439,STOKNEW,399,N,N,GL
STOK462,STOKOTN,100,N,N,OO
STOK534,STOKNEW,523,O,Y,ML
STOK540,ETRURIA,0,N,N,GL
STOKCS,ETRURIA,60,N,N,OO
STOKCV,STOKOTN,945,?,N,OO
STOKEOT,STOKOTJ,704,O,Y,ML
STOKEOT,STOKOTN,341,O,Y,DM
STOKGRA,ETRURIA,894,N,N,GL
STOKMAR,STOKOTJ,1610,O,Y,ML
STOKMAR,STOKSID,644,?,N,DPL
STOKNEW,ETRURIA,463,?,N,DGL
STOKNEW,ETRURIA,463,O,Y,ML
STOKNEW,STOKCS,1140,N,N,OO
STOKNEW,STOKOTN,563,N,N,GL
STOKNEW,STOKOTN,563,O,Y,ML
STOKNEW,STOKTNR,500,N,N,GL
STOKNWY,STOKTNR,45,N,N,OO
STOKOTJ,LNTN,3038,N,Y,OO
STOKOTJ,STOK527,46,N,N,OO
STOKOTJ,STOKEOT,704,O,Y,ML
STOKOTJ,WEDGWD,5773,O,Y,ML
STOKOTN,STOK462,100,N,N,GL
STOKOTN,STOK534,40,O,Y,ML
STOKOTN,STOKEOT,341,O,Y,UM
STOKOTN,STOKYRV,34,N,N,GL
STOKSID,STOKOTJ,966,?,N,DPL
STOKTNR,STOKOTN,63,N,N,GL
STOMSTN,ABRCYNS,1208,N,Y,OO
STOMSTN,PTYPRID,4235,N,Y,OO
STON505,COLWHXN,12935,O,Y,ML
STON510,BARLSTN,3215,O,Y,ML
STONE,STON505,342,O,Y,UM
STONE,STON510,321,O,Y,ML
STONE,YFIELDJ,5310,O,Y,Potteries
STONEMS,STONE,50,O,N,OO
STORDGL,STORMY,0,?,?,
STORMY,BRGEND,6770,N,Y,ML
STORMY,PYLE,2927,N,Y,OO
STORMY,STORDGL,0,?,?,
STORMY,STORUGL,393,?,?,OO
STORUGL,STORMY,0,?,?,OO
STOTNAS,STOTNHM,1008,?,?,X
STOTNAS,STOTNHM,1008,O,?,OO
STOTNHM,HRGYGL,1770,O,Y,OO
STOTNHM,_STOTEJ,80,O,Y,OO
STOTS16,STOTNAS,101,O,?,ML
STOTS17,_STOTEJ,89,O,?,ML
STOTS19,BLCHSRD,1732,O,Y,OO
STOW,BWLDJN,5300,N,Y,OO
STOW,GLBKJN,1058,N,Y,OO
